Target Time,Load Intensity,Successful Transactions,Failed Transactions,Dropped Transactions,Avg Response Time,Final Batch Dispatch Time,24.08.2021;11:51:03460
518.5,150.0,336,0,0,0.15,518.501
519.5,150.0,341,0,0,0.14,519.491
520.5,150.0,367,0,0,0.141,520.5
521.5,150.0,314,0,0,0.159,521.497
522.5,150.0,366,0,0,0.135,522.495
523.5,150.0,330,0,0,0.151,523.499
524.5,150.0,342,0,0,0.142,524.491
525.5,150.0,367,0,0,0.139,525.496
526.5,150.0,333,0,0,0.146,526.494
527.5,150.0,368,0,0,0.134,527.492
528.5,150.0,358,0,0,0.143,528.497
529.5,150.0,363,0,0,0.141,529.508
530.5,150.0,355,0,0,0.137,530.493
531.5,150.0,311,0,0,0.158,531.495
532.5,150.0,348,0,0,0.14,532.504
533.5,150.0,331,0,0,0.157,533.499
534.5,150.0,341,0,0,0.138,534.49
535.5,150.0,397,0,0,0.134,535.505
536.5,150.0,330,0,0,0.146,536.498
537.5,150.0,227,0,0,0.108,537.494
538.5,150.0,145,0,0,0.059,538.489
539.5,150.0,154,0,0,0.063,539.493
540.5,150.0,142,0,0,0.072,540.498
541.5,150.0,146,0,0,0.069,541.497
542.5,150.0,152,0,0,0.071,542.498
543.5,150.0,154,0,0,0.074,543.495
544.5,150.0,152,0,0,0.075,544.501
545.5,150.0,150,0,0,0.065,545.501
546.5,150.0,151,0,0,0.071,546.487
547.5,150.0,146,0,0,0.071,547.492
548.5,150.0,160,0,0,0.067,548.488
549.5,150.0,147,0,0,0.061,549.49
550.5,150.0,151,0,0,0.065,550.499
551.5,150.0,145,0,0,0.079,551.486
552.5,150.0,150,0,0,0.063,552.488
553.5,150.0,151,0,0,0.072,553.502
554.5,150.0,149,0,0,0.07,554.499
555.5,150.0,158,0,0,0.081,555.501
556.5,150.0,141,0,0,0.074,556.487
557.5,150.0,152,0,0,0.069,557.5
558.5,150.0,150,0,0,0.069,558.496
559.5,150.0,159,0,0,0.073,559.5
560.5,150.0,145,0,0,0.066,560.495
561.5,150.0,145,0,0,0.08,561.498
562.5,150.0,150,0,0,0.074,562.489
563.5,150.0,153,0,0,0.069,563.49
564.5,150.0,146,0,0,0.064,564.489
565.5,150.0,152,0,0,0.069,565.49
566.5,150.0,152,0,0,0.077,566.492
567.5,150.0,154,0,0,0.063,567.501
568.5,150.0,140,0,0,0.067,568.493
569.5,150.0,155,0,0,0.07,569.494
570.5,150.0,153,0,0,0.07,570.491
571.5,150.0,142,0,0,0.073,571.496
572.5,150.0,155,0,0,0.074,572.497
573.5,150.0,147,0,0,0.078,573.493
574.5,150.0,156,0,0,0.068,574.493
575.5,150.0,151,0,0,0.066,575.501
576.5,150.0,144,0,0,0.07,576.488
